Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Shipping Days,Order Year,Order Month,Order Monthname,Profit Margin,Profitability,Returned,Manager,Discount Band
19058,Critical,0.09,32.98,5.5,151,Geoffrey Zhu,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,0.75,United States,South,Tennessee,Kingsport,37664,2015-01-22,2015-01-23,-20.258000000000003,2,62.46,89521,1,2015,1,Jan,-0.32433557476785146,0,0,Sam,Medium
20679,High,0.09,5.98,2.5,151,Geoffrey Zhu,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Wausau Papers Astrobrights® Colored Envelopes,0.36,United States,South,Tennessee,Kingsport,37664,2015-04-20,2015-04-22,13.895999999999999,5,28.11,89523,2,2015,4,Apr,0.4943436499466382,1,0,Sam,Medium
21103,Critical,0.09,2.88,0.7,152,Kent Kerr,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 335,0.56,United States,South,Tennessee,Knoxville,37918,2015-01-15,2015-01-16,-172.71800000000002,2,5.5,89520,1,2015,1,Jan,-31.403272727272732,0,0,Sam,Medium
22243,Low,0.01,79.52,48.2,152,Kent Kerr,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,0.74,United States,South,Tennessee,Knoxville,37918,2015-04-19,2015-04-26,-40.684,8,667.84,89522,7,2015,4,Apr,-0.060918782942022034,0,0,Sam,Low
21767,High,0.01,65.99,8.99,152,Kent Kerr,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,StarTAC Analog,0.6,United States,South,Tennessee,Knoxville,37918,2015-03-29,2015-04-01,97.86,5,292.23,89524,3,2015,3,Mar,0.33487321630222766,1,0,Sam,Low
22470,Low,0.1,39.98,4.0,152,Kent Kerr,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,South,Tennessee,Knoxville,37918,2015-06-18,2015-06-22,360.24,21,772.56,89525,4,2015,6,Jun,0.4662938800869836,1,0,Sam,Medium
22329,Critical,0.01,95.99,4.9,156,Diana Xu,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,United States,West,Colorado,Fort Collins,80525,2015-05-14,2015-05-15,713.88,13,1050.08,87671,1,2015,5,May,0.679833917415816,1,0,William,Low
20324,High,0.03,10.89,4.5,156,Diana Xu,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,United States,West,Colorado,Fort Collins,80525,2015-01-25,2015-01-26,-18.64,3,33.82,87672,1,2015,1,Jan,-0.5511531638083974,0,0,William,Low
26102,Medium,0.05,100.98,35.84,164,Robin Kramer Vaughn,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,United States,West,Washington,Richland,99352,2015-01-02,2015-01-04,-111.4,7,715.55,89961,2,2015,1,Jan,-0.15568443854377753,0,0,William,Low
26103,Medium,0.02,4.98,5.49,164,Robin Kramer Vaughn,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1952,0.38,United States,West,Washington,Richland,99352,2015-01-02,2015-01-03,-77.03,9,45.63,89961,1,2015,1,Jan,-1.6881437650668418,0,0,William,Low
21040,Low,0.08,399.98,12.06,166,Vicki Hauser,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,United States,South,Tennessee,Lebanon,37087,2015-01-11,2015-01-18,28.5141,5,1839.91,89426,7,2015,1,Jan,0.015497551510671717,1,0,Sam,Medium
19315,Low,0.08,43.22,16.71,169,Janice Cole,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",0.66,United States,South,Louisiana,Baton Rouge,70802,2015-01-03,2015-01-05,280.27458,3,130.62,87463,2,2015,1,Jan,2.145724850711989,1,0,Sam,Medium
19316,Low,0.05,574.74,24.49,169,Janice Cole,Regular Air,Corporate,Technology,Office Machines,Large Box,Polycom ViaVideo™ Desktop Video Communications Unit,0.37,United States,South,Louisiana,Baton Rouge,70802,2015-01-03,2015-01-10,-112.4263,12,6945.16,87463,7,2015,1,Jan,-0.016187719217411838,0,0,Sam,Low
19317,Low,0.04,10.14,2.27,169,Janice Cole,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",0.36,United States,South,Louisiana,Baton Rouge,70802,2015-01-03,2015-01-07,24.924,3,30.94,87463,4,2015,1,Jan,0.8055591467356172,1,0,Sam,Low
19314,Critical,0.05,1.88,1.49,171,Christina Matthews,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,United States,East,New Jersey,Fort Lee,7024,2015-04-13,2015-04-15,-2.9094999999999995,1,3.42,87464,2,2015,4,Apr,-0.8507309941520467,0,0,Erin,Low
5361,Critical,0.02,49.99,19.99,181,Wesley Waller,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,United States,West,California,San Francisco,94122,2015-02-21,2015-02-21,-76.89,18,901.81,38087,0,2015,2,Feb,-0.08526186225479869,0,0,William,Low
522,High,0.07,1.68,1.57,181,Wesley Waller,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,West,California,San Francisco,94122,2015-05-22,2015-05-23,-35.75,116,186.59,3585,1,2015,5,May,-0.1915965485824535,0,0,William,Medium
23361,Critical,0.02,49.99,19.99,184,Phillip Holmes,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,United States,East,Massachusetts,Arlington,2474,2015-02-21,2015-02-21,-76.89,5,250.5,88360,0,2015,2,Feb,-0.30694610778443115,0,0,Erin,Low
18521,High,0.07,10.06,2.06,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Texas,Gainesville,76240,2015-05-22,2015-05-22,152.6556,23,221.24,88361,0,2015,5,May,0.69,1,0,Chris,Medium
18522,High,0.07,1.68,1.57,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,Central,Texas,Gainesville,76240,2015-05-22,2015-05-23,7.150000000000006,29,46.65,88361,1,2015,5,May,0.15326902465166142,1,0,Chris,Medium
18817,High,0.1,58.1,1.49,190,Lloyd Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,United States,Central,Illinois,Arlington Heights,60004,2015-02-12,2015-02-13,113.6499,3,164.71,89092,1,2015,2,Feb,0.69,1,0,Chris,Medium
18818,High,0.01,80.48,4.5,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Appliances,Small Box,APC 7 Outlet Network SurgeArrest Surge Protector,0.55,United States,Central,Illinois,Aurora,60505,2015-02-12,2015-02-15,-35.4744,1,79.68,89092,3,2015,2,Feb,-0.445210843373494,0,0,Chris,Low
20520,Not Specified,0.05,3.8,1.49,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-11,14.466999999999999,14,53.26,89093,2,2015,4,Apr,0.2716297408937289,1,0,Chris,Low
20521,Not Specified,0.09,30.73,4.0,191,Gerald Kearney,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-09,-99.9864,7,203.49,89093,0,2015,4,Apr,-0.4913578062804069,0,0,Chris,Medium
20522,Not Specified,0.0,125.99,8.08,191,Gerald Kearney,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,United States,Central,Illinois,Aurora,60505,2015-04-09,2015-04-10,1348.59672,22,2356.01,89093,1,2015,4,Apr,0.5724070441127159,1,0,Chris,No Discount
19663,Not Specified,0.0,213.45,14.7,193,Danny Hong,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,United States,West,Utah,Layton,84041,2015-01-03,2015-01-05,-560.81418,1,224.12,90430,2,2015,1,Jan,-2.5022942173835445,0,0,William,No Discount
20645,Medium,0.07,6.54,5.27,193,Danny Hong,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,United States,West,Utah,Layton,84041,2015-03-30,2015-04-01,-66.0445,21,140.3,90432,2,2015,3,Mar,-0.47073770491803274,0,0,William,Medium
24273,Not Specified,0.02,6.48,9.17,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1996,0.37,United States,West,Utah,Lehi,84043,2015-01-10,2015-01-11,-105.68520000000001,4,28.2,90431,1,2015,1,Jan,-3.7477021276595748,0,0,William,Low
20646,Medium,0.09,3.29,1.35,194,Tammy Goldman,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,United States,West,Utah,Lehi,84043,2015-03-30,2015-04-01,15.66,23,71.55,90432,2,2015,3,Mar,0.2188679245283019,1,0,William,Medium
25158,Critical,0.0,161.55,19.99,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Kansas,Overland Park,66212,2015-04-02,2015-04-04,1167.1580000000001,19,3108.98,88921,2,2015,4,Apr,0.3754150879066447,1,0,Chris,No Discount
7158,Critical,0.0,161.55,19.99,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Michigan,Detroit,48138,2015-04-02,2015-04-04,1014.9200000000001,77,12599.55,51072,2,2015,4,Apr,0.08055208320932097,1,0,Chris,No Discount
22136,Not Specified,0.09,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,United States,Central,Oklahoma,Bartlesville,74006,2015-04-27,2015-04-28,1.73,3,34.65,88971,1,2015,4,Apr,0.04992784992784993,1,0,Chris,Medium
18783,High,0.03,7.37,5.53,202,Max Small,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,United States,Central,Oklahoma,Bartlesville,74006,2015-01-16,2015-01-18,-133.7,11,85.79,88972,2,2015,1,Jan,-1.5584566965846833,0,0,Chris,Low
21401,Low,0.05,1.86,2.58,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Super Bands, 12/Pack",0.82,United States,East,New York,Troy,12180,2015-01-17,2015-01-21,-66.62,9,17.61,85965,4,2015,1,Jan,-3.7830777967064173,0,0,Erin,Low
23097,Medium,0.09,5.4,7.78,210,Floyd Dale,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,East,New York,Troy,12180,2015-06-02,2015-06-02,-21.48775,4,27.3,85966,0,2015,6,Jun,-0.7870970695970695,0,0,Erin,Medium
23098,Medium,0.02,20.28,6.68,210,Floyd Dale,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",0.53,United States,East,New York,Troy,12180,2015-06-02,2015-06-02,44.677499999999995,3,64.75,85966,0,2015,6,Jun,0.69,1,0,Erin,Low
23099,Medium,0.0,11.55,2.36,210,Floyd Dale,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,East,New York,Troy,12180,2015-06-02,2015-06-03,23.595,5,62.98,85966,1,2015,6,Jun,0.3746427437281677,1,0,Erin,No Discount
23605,Medium,0.01,10.06,2.06,211,Anna Wood,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,East,New York,Utica,13501,2015-01-06,2015-01-08,7.59,2,21.2,85964,2,2015,1,Jan,0.3580188679245283,1,0,Erin,Low
23606,Medium,0.0,65.99,5.92,211,Anna Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,252,0.55,United States,East,New York,Utica,13501,2015-01-06,2015-01-08,-107.987,3,173.32,85964,2,2015,1,Jan,-0.6230498499884607,0,0,Erin,No Discount
23100,Medium,0.05,2.08,2.56,211,Anna Wood,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,United States,East,New York,Utica,13501,2015-06-02,2015-06-03,-36.25,20,42.29,85966,1,2015,6,Jun,-0.8571766375029558,0,0,Erin,Low
26303,Medium,0.05,119.99,56.14,218,Frances Saunders,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,United States,West,Utah,Murray,84107,2015-06-09,2015-06-11,-102.5121,6,730.37,88048,2,2015,6,Jun,-0.14035639470405412,0,0,William,Low
21203,Medium,0.03,60.89,32.41,228,Colleen Andrews,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Push Button Manager's Chair, Indigo",0.56,United States,South,North Carolina,Mint Hill,28227,2015-04-02,2015-04-03,36.354,7,450.49,88527,1,2015,4,Apr,0.08069879464583009,1,0,Sam,Low
25500,Medium,0.07,5.81,8.49,233,Michele Bullard,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,Central,Illinois,Orland Park,60462,2015-02-20,2015-02-22,-243.23649999999998,10,58.8,90237,2,2015,2,Feb,-4.136675170068027,0,0,Chris,Medium
25501,Medium,0.04,9.65,6.22,233,Michele Bullard,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,United States,Central,Illinois,Orland Park,60462,2015-02-20,2015-02-21,-53.62,12,120.47,90237,1,2015,2,Feb,-0.4450900639163277,0,0,Chris,Low
23058,Critical,0.06,279.81,23.19,234,Don Cameron,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,United States,Central,Iowa,Newton,50208,2015-02-05,2015-02-06,1103.9723999999999,6,1599.96,90236,1,2015,2,Feb,0.69,1,0,Chris,Medium
25121,High,0.03,28.53,1.49,234,Don Cameron,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,Central,Iowa,Newton,50208,2015-03-27,2015-03-29,136.3371,7,197.59,90238,2,2015,3,Mar,0.69,1,0,Chris,Low
25122,High,0.01,15.28,1.99,234,Don Cameron,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,United States,Central,Iowa,Newton,50208,2015-03-27,2015-03-29,-12.46,2,33.04,90238,2,2015,3,Mar,-0.37711864406779666,0,0,Chris,Low
22044,Low,0.06,3.34,7.49,234,Don Cameron,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",0.54,United States,Central,Iowa,Newton,50208,2015-04-28,2015-04-30,-175.86,8,27.45,90239,2,2015,4,Apr,-6.406557377049181,0,0,Chris,Medium
18885,Not Specified,0.0,442.14,14.7,236,Shawn McIntyre,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,West,Colorado,Louisville,80027,2015-02-22,2015-02-22,3294.8258999999994,10,4775.11,86621,0,2015,2,Feb,0.69,1,0,William,No Discount
24327,Medium,0.1,19.98,5.77,240,Gilbert Scarborough,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox Blank Computer Paper,0.38,United States,West,Colorado,Fountain,80817,2015-04-20,2015-04-20,35.09,3,57.41,90479,0,2015,4,Apr,0.6112175579167394,1,0,William,Medium
24328,Medium,0.06,259.71,66.67,241,Amy Ellis Holder,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,United States,West,Colorado,Grand Junction,81503,2015-04-20,2015-04-21,785.63,11,2809.87,90479,1,2015,4,Apr,0.279596564965639,1,0,William,Medium
25264,Low,0.01,5.94,9.92,241,Amy Ellis Holder,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,United States,West,Colorado,Grand Junction,81503,2015-05-26,2015-06-02,-256.519,13,79.93,90480,7,2015,5,May,-3.2092956336794694,0,0,William,Low
25265,Low,0.02,125.99,3.0,241,Amy Ellis Holder,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,United States,West,Colorado,Grand Junction,81503,2015-05-26,2015-05-26,398.358,8,873.18,90480,0,2015,5,May,0.4562152133580705,1,0,William,Low
18849,Medium,0.02,146.05,80.2,247,Marshall Brandt Briggs,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,United States,South,Tennessee,Maryville,37804,2015-02-23,2015-02-23,-101.19200000000001,5,798.69,89139,0,2015,2,Feb,-0.12669746710238014,0,0,Sam,Low
18850,Medium,0.06,65.99,5.92,247,Marshall Brandt Briggs,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,252,0.55,United States,South,Tennessee,Maryville,37804,2015-02-23,2015-02-24,-3.3320000000000336,14,792.11,89139,1,2015,2,Feb,-0.0042064864728384105,0,0,Sam,Medium
18842,Medium,0.09,2.88,0.99,247,Marshall Brandt Briggs,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 514,0.36,United States,South,Tennessee,Maryville,37804,2015-03-21,2015-03-23,-145.082,10,28.73,89140,2,2015,3,Mar,-5.049843369300382,0,0,Sam,Medium
18773,Critical,0.02,2.58,1.3,250,Brenda Nelson Blanchard,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,0.59,United States,Central,Minnesota,Richfield,55423,2015-05-28,2015-05-29,1.1080000000000014,39,109.74,87214,1,2015,5,May,0.010096591944596332,1,0,Chris,Low
18774,Critical,0.02,65.99,3.9,250,Brenda Nelson Blanchard,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,United States,Central,Minnesota,Richfield,55423,2015-05-28,2015-05-29,1061.3790000000001,27,1543.55,87214,1,2015,5,May,0.6876220401023615,1,0,Chris,Low
18801,Medium,0.1,280.98,35.67,254,Brett Hawkins,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,0.66,United States,West,Colorado,Highlands Ranch,80126,2015-06-10,2015-06-11,-53.745,5,1332.82,86268,1,2015,6,Jun,-0.04032427484581564,0,0,William,Medium
20577,Critical,0.03,8.34,2.64,256,Irene Li,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,East,Pennsylvania,Hanover,17331,2015-01-31,2015-02-02,0.6839999999999989,4,34.64,86267,2,2015,1,Jan,0.01974595842956117,1,0,Erin,Low
24498,Medium,0.05,17.48,1.99,258,Allan Shields,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,United States,South,Florida,Seminole,33772,2015-01-02,2015-01-04,-127.00800000000001,3,52.47,85858,2,2015,1,Jan,-2.4205831903945114,0,0,Sam,Low
18011,Low,0.09,2.88,0.7,259,Edward Pugh,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,United States,West,New Mexico,Santa Fe,87505,2015-01-19,2015-01-19,5.7532000000000005,10,26.38,85857,0,2015,1,Jan,0.21808946171341928,1,0,William,Medium
22370,High,0.05,31.76,45.51,263,Carlos Hess,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,United States,East,Ohio,Cleveland Heights,44106,2015-01-21,2015-01-23,-2177.986096,9,304.34,86297,2,2015,1,Jan,-7.156424052047053,0,0,Erin,Low
20858,Not Specified,0.0,73.98,12.14,266,Ross Frederick,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,United States,Central,Texas,San Antonio,78207,2015-05-18,2015-05-20,326.25,17,1300.81,90593,2,2015,5,May,0.25080526748718107,1,0,Chris,No Discount
19823,Medium,0.08,6.48,7.03,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,United States,Central,Texas,San Antonio,78207,2015-05-15,2015-05-16,8.93200000000001,10,67.86,90594,1,2015,5,May,0.13162393162393177,1,0,Chris,Medium
19824,Medium,0.01,20.34,35.0,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,Central,Texas,San Antonio,78207,2015-05-15,2015-05-16,229.63800000000015,33,747.28,90594,1,2015,5,May,0.307298469114656,1,0,Chris,Low
18770,Low,0.02,5.58,5.3,268,James Beck,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,United States,West,Arizona,Flagstaff,86001,2015-04-07,2015-04-12,-22.48,3,18.67,88941,5,2015,4,Apr,-1.2040707016604177,0,0,William,Low
18771,Low,0.03,40.89,18.98,268,James Beck,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,United States,West,Arizona,Flagstaff,86001,2015-04-07,2015-04-14,78.98,5,210.77,88941,7,2015,4,Apr,0.37472126014138635,1,0,William,Low
23059,Low,0.09,35.94,6.66,269,Calvin Boyette,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,West,Arizona,Gilbert,85234,2015-06-05,2015-06-10,144.2928,6,209.12,88942,5,2015,6,Jun,0.69,1,0,William,Medium
23060,Low,0.0,170.98,13.99,269,Calvin Boyette,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Tenex Antistatic Computer Chair Mats,0.75,United States,West,Arizona,Gilbert,85234,2015-06-05,2015-06-12,888.1473,7,1287.17,88942,7,2015,6,Jun,0.69,1,0,William,No Discount
